time,logger,level,message,exception
2012-09-08 17:29:17.9967,Raven.Database.Server.HttpServer,Debug,"	PUT RavenTaskQueues/19
",
2012-09-08 17:29:17.9967,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RavenTaskQueues/20' was not found,
2012-09-08 17:29:17.9967,Raven.Database.Server.HttpServer,Debug,Request #  40: GET     -     0 ms - <default>  - 404 - /docs/RavenTaskQueues/20,
2012-09-08 17:29:17.9967,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'RavenTaskQueues/20', update: False, ",
2012-09-08 17:29:17.9967,Raven.Database.DocumentDatabase,Debug,Put document RavenTaskQueues/20 with etag 00000000-0000-0100-0000-000000000014,
2012-09-08 17:29:17.9967,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 20 because: PUT RavenTaskQueues/20,
2012-09-08 17:29:17.9967,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0009034,
2012-09-08 17:29:17.9967,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 20, for: ReducingExecuter, will wait for additional work",
2012-09-08 17:29:17.9967,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 20, for: IndexingExecuter, will wait for additional work",
2012-09-08 17:29:17.9967,Raven.Database.Server.HttpServer,Debug,Request #  41: POST    -     1 ms - <default>  - 200 - /bulk_docs,
2012-09-08 17:29:17.9967,Raven.Database.Server.HttpServer,Debug,"	PUT RavenTaskQueues/20
",
2012-09-08 17:29:52.1927,Raven.Database.Storage.IndexDefinitionStorage,Info,"New index Raven%2fDocumentsByEntityName:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using System.Globalization;
using Raven.Database.Indexing;
public class Index_Raven_2fDocumentsByEntityName : AbstractViewGenerator
{
	public Index_Raven_2fDocumentsByEntityName()
	{
		this.ViewText = @""from doc in docs 
let Tag = doc[""""@metadata""""][""""Raven-Entity-Name""""]
select new { Tag, LastModified = (DateTime)doc[""""@metadata""""][""""Last-Modified""""] };
"";
		this.AddMapDefinition(docs => from doc in docs
			let Tag = doc[""@metadata""][""Raven-Entity-Name""]
			select new { Tag, LastModified = (DateTime)doc[""@metadata""][""Last-Modified""], __document_id = doc.__document_id });
		this.AddField(""LastModified"");
		this.AddField(""__document_id"");
		this.AddField(""Tag"");
		this.AddQueryParameterForMap(""__document_id"");
		this.AddQueryParameterForReduce(""__document_id"");
	}
}

Compiled to:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using System.Globalization;
using Raven.Database.Indexing;
public class Index_Raven_2fDocumentsByEntityName : AbstractViewGenerator
{
	public Index_Raven_2fDocumentsByEntityName()
	{
		this.ViewText = @""from doc in docs 
let Tag = doc[""""@metadata""""][""""Raven-Entity-Name""""]
select new { Tag, LastModified = (DateTime)doc[""""@metadata""""][""""Last-Modified""""] };
"";
		this.AddMapDefinition(docs => from doc in docs
			let Tag = doc[""@metadata""][""Raven-Entity-Name""]
			select new { Tag, LastModified = (DateTime)doc[""@metadata""][""Last-Modified""], __document_id = doc.__document_id });
		this.AddField(""LastModified"");
		this.AddField(""__document_id"");
		this.AddField(""Tag"");
		this.AddQueryParameterForMap(""__document_id"");
		this.AddQueryParameterForReduce(""__document_id"");
	}
}
",
2012-09-08 17:29:52.2587,Raven.Database.Indexing.IndexStorage,Info,Creating index Raven/DocumentsByEntityName with encoded name Raven/DocumentsByEntityName,
2012-09-08 17:29:52.4627,Raven.Database.Indexing.Index.Indexing,Debug,Creating index for Raven/DocumentsByEntityName,
2012-09-08 17:29:52.4777,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 21 because: PUT INDEX Raven/DocumentsByEntityName,
2012-09-08 17:29:52.5077,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 21, for: ReducingExecuter, will wait for additional work",
2012-09-08 17:29:52.7117,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 20 documents that requires indexing since etag: 00000000-0000-0000-0000-000000000000,
2012-09-08 17:29:52.8757,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 20 documents remained",
2012-09-08 17:29:52.9067,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 20 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000000-0000-0000-0000-000000000000",
2012-09-08 17:29:52.9117,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Indexing 20 documents for index: Raven/DocumentsByEntityName. (RavenTaskQueues/1,RavenTaskQueues/2,RavenTaskQueues/3,RavenTaskQueues/4,RavenTaskQueues/5,RavenTaskQueues/6,RavenTaskQueues/7,RavenTaskQueues/8,RavenTaskQueues/9,RavenTaskQueues/10,RavenTaskQueues/11,RavenTaskQueues/12,RavenTaskQueues/13,RavenTaskQueues/14,RavenTaskQueues/15,RavenTaskQueues/16,RavenTaskQueues/17,RavenTaskQueues/18,RavenTaskQueues/19,RavenTaskQueues/20)",
2012-09-08 17:29:53.1218,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RavenTaskQueues/1 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: raventaskqueues/1
	Tag I-: RavenTaskQueues
	LastModified I-: 20120908162917576
",
2012-09-08 17:29:53.1768,Raven.Database.Server.HttpServer,Debug,Request #  42: GET     -     8 ms - <default>  - 200 - /docs?pageSize=0&noCache=-1731372421,
2012-09-08 17:29:53.2148,Raven.Database.Server.HttpServer,Debug,Request #  43: GET     -    13 ms - <default>  - 200 - /build/version?noCache=893204466,
2012-09-08 17:29:53.2238,Raven.Database.Server.HttpServer,Debug,Request #  44: GET     -     3 ms - <default>  - 200 - /license/status?noCache=1703599555,
2012-09-08 17:29:53.2378,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RavenTaskQueues/2 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: raventaskqueues/2
	Tag I-: RavenTaskQueues
	LastModified I-: 20120908162917883
",
2012-09-08 17:29:53.2378,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RavenTaskQueues/3 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: raventaskqueues/3
	Tag I-: RavenTaskQueues
	LastModified I-: 20120908162917888
",
2012-09-08 17:29:53.2378,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RavenTaskQueues/4 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: raventaskqueues/4
	Tag I-: RavenTaskQueues
	LastModified I-: 20120908162917893
",
2012-09-08 17:29:53.2378,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RavenTaskQueues/5 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: raventaskqueues/5
	Tag I-: RavenTaskQueues
	LastModified I-: 20120908162917897
",
2012-09-08 17:29:53.2378,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RavenTaskQueues/6 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: raventaskqueues/6
	Tag I-: RavenTaskQueues
	LastModified I-: 20120908162917908
",
2012-09-08 17:29:53.2378,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RavenTaskQueues/7 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: raventaskqueues/7
	Tag I-: RavenTaskQueues
	LastModified I-: 20120908162917914
",
2012-09-08 17:29:53.2378,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RavenTaskQueues/8 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: raventaskqueues/8
	Tag I-: RavenTaskQueues
	LastModified I-: 20120908162917920
",
2012-09-08 17:29:53.2378,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RavenTaskQueues/9 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: raventaskqueues/9
	Tag I-: RavenTaskQueues
	LastModified I-: 20120908162917926
",
2012-09-08 17:29:53.2378,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RavenTaskQueues/10 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: raventaskqueues/10
	Tag I-: RavenTaskQueues
	LastModified I-: 20120908162917936
",
2012-09-08 17:29:53.2578,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RavenTaskQueues/11 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: raventaskqueues/11
	Tag I-: RavenTaskQueues
	LastModified I-: 20120908162917945
",
2012-09-08 17:29:53.2578,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RavenTaskQueues/12 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: raventaskqueues/12
	Tag I-: RavenTaskQueues
	LastModified I-: 20120908162917952
",
2012-09-08 17:29:53.2578,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RavenTaskQueues/13 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: raventaskqueues/13
	Tag I-: RavenTaskQueues
	LastModified I-: 20120908162917959
",
2012-09-08 17:29:53.2578,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RavenTaskQueues/14 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: raventaskqueues/14
	Tag I-: RavenTaskQueues
	LastModified I-: 20120908162917965
",
2012-09-08 17:29:53.2578,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RavenTaskQueues/15 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: raventaskqueues/15
	Tag I-: RavenTaskQueues
	LastModified I-: 20120908162917971
",
2012-09-08 17:29:53.2578,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RavenTaskQueues/16 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: raventaskqueues/16
	Tag I-: RavenTaskQueues
	LastModified I-: 20120908162917977
",
2012-09-08 17:29:53.2578,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RavenTaskQueues/17 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: raventaskqueues/17
	Tag I-: RavenTaskQueues
	LastModified I-: 20120908162917984
",
2012-09-08 17:29:53.2578,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RavenTaskQueues/18 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: raventaskqueues/18
	Tag I-: RavenTaskQueues
	LastModified I-: 20120908162917990
",
2012-09-08 17:29:53.2578,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RavenTaskQueues/19 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: raventaskqueues/19
	Tag I-: RavenTaskQueues
	LastModified I-: 20120908162917996
",
2012-09-08 17:29:53.2578,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RavenTaskQueues/20 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: raventaskqueues/20
	Tag I-: RavenTaskQueues
	LastModified I-: 20120908162918002
",
2012-09-08 17:29:53.2998,Raven.Database.Server.HttpServer,Debug,Request #  45: GET     -    97 ms - <default>  - 200 - /stats?noCache=1250548920,
2012-09-08 17:29:53.5308,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 60 documents for Raven/DocumentsByEntityName,
2012-09-08 17:29:53.5428,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 22 because: WORK BY IndexingExecuter,
2012-09-08 17:29:53.5428,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 22, for: ReducingExecuter, will wait for additional work",
2012-09-08 17:29:53.5428,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 22, for: IndexingExecuter, will wait for additional work",
2012-09-08 17:30:04.2834,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RavenTaskQueues/11' was found,
2012-09-08 17:30:04.2834,Raven.Database.Server.HttpServer,Debug,Request #  46: GET     -    12 ms - <default>  - 200 - /docs/RavenTaskQueues/11?noCache=-202980052,
2012-09-08 17:30:04.3624,Raven.Database.Server.HttpServer,Debug,Request #  47: GET     -     0 ms - <default>  - 200 - /docs/?start=0&pageSize=15&startsWith=RavenTaskQueues/11/&noCache=284706942,
2012-09-08 17:30:05.3234,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RavenTaskQueues/11' was found,
2012-09-08 17:31:00.1326,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RavenTaskQueues/1' was found,
2012-09-08 17:31:00.1326,Raven.Database.Server.HttpServer,Debug,Request #  48: GET     -     0 ms - <default>  - 200 - /docs/RavenTaskQueues/1,
2012-09-08 17:31:00.2106,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'RavenTaskQueues/1', update: True, ",
2012-09-08 17:31:00.2106,Raven.Database.DocumentDatabase,Debug,Put document RavenTaskQueues/1 with etag 00000000-0000-0100-0000-000000000015,
2012-09-08 17:31:00.2106,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 23 because: PUT RavenTaskQueues/1,
2012-09-08 17:31:00.2106,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0082965,
2012-09-08 17:31:00.2106,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 23, for: ReducingExecuter, will wait for additional work",
2012-09-08 17:31:00.2106,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0100-0000-000000000014,
2012-09-08 17:31:00.2106,Raven.Database.Server.HttpServer,Debug,Request #  49: POST    -    16 ms - <default>  - 200 - /bulk_docs,
2012-09-08 17:31:00.2106,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 1 documents remained",
2012-09-08 17:31:00.2106,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000000-0000-0100-0000-000000000014",
2012-09-08 17:31:00.2106,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RavenTaskQueues/2' was found,
2012-09-08 17:31:00.2106,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Raven/DocumentsByEntityName. (RavenTaskQueues/1),
2012-09-08 17:31:00.2106,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RavenTaskQueues/1 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: raventaskqueues/1
	Tag I-: RavenTaskQueues
	LastModified I-: 20120908163100209
",
2012-09-08 17:31:00.2106,Raven.Database.Server.HttpServer,Debug,"	PUT RavenTaskQueues/1
",
2012-09-08 17:31:00.2106,Raven.Database.Server.HttpServer,Debug,Request #  50: GET     -     0 ms - <default>  - 200 - /docs/RavenTaskQueues/2,
2012-09-08 17:31:00.2106,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'RavenTaskQueues/2', update: True, ",
2012-09-08 17:31:00.2106,Raven.Database.DocumentDatabase,Debug,Put document RavenTaskQueues/2 with etag 00000000-0000-0100-0000-000000000016,
2012-09-08 17:31:00.2106,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 24 because: PUT RavenTaskQueues/2,
2012-09-08 17:31:00.2106,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0013502,
2012-09-08 17:31:00.2106,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 24, for: ReducingExecuter, will wait for additional work",
2012-09-08 17:31:00.2106,Raven.Database.Server.HttpServer,Debug,Request #  51: POST    -     2 ms - <default>  - 200 - /bulk_docs,
2012-09-08 17:31:00.2106,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RavenTaskQueues/3' was found,
2012-09-08 17:31:00.2106,Raven.Database.Server.HttpServer,Debug,"	PUT RavenTaskQueues/2
",
2012-09-08 17:31:00.2106,Raven.Database.Server.HttpServer,Debug,Request #  52: GET     -     0 ms - <default>  - 200 - /docs/RavenTaskQueues/3,
2012-09-08 17:31:00.2266,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'RavenTaskQueues/3', update: True, ",
2012-09-08 17:31:00.2266,Raven.Database.DocumentDatabase,Debug,Put document RavenTaskQueues/3 with etag 00000000-0000-0100-0000-000000000017,
2012-09-08 17:31:00.2266,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 25 because: PUT RavenTaskQueues/3,
2012-09-08 17:31:00.2266,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0011016,
2012-09-08 17:31:00.2266,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 25, for: ReducingExecuter, will wait for additional work",
2012-09-08 17:31:00.2266,Raven.Database.Server.HttpServer,Debug,Request #  53: POST    -     1 ms - <default>  - 200 - /bulk_docs,
2012-09-08 17:31:00.2266,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RavenTaskQueues/4' was found,
2012-09-08 17:31:00.2266,Raven.Database.Server.HttpServer,Debug,"	PUT RavenTaskQueues/3
",
2012-09-08 17:31:00.2266,Raven.Database.Server.HttpServer,Debug,Request #  54: GET     -     0 ms - <default>  - 200 - /docs/RavenTaskQueues/4,
2012-09-08 17:31:00.2266,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'RavenTaskQueues/4', update: True, ",
2012-09-08 17:31:00.2266,Raven.Database.DocumentDatabase,Debug,Put document RavenTaskQueues/4 with etag 00000000-0000-0100-0000-000000000018,
